City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Atlanta,1996,Hockey,Hockey,hockey,Young-sun Jeon,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Mi-soon Choi,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Michael York,Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Wilhelmina Donners,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Clover Maitland,Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,Eun-kyung Choi,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Danni Roche,Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,Florentine Steenberghe,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Jacques Brinkman,Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,Juliet Haslam,Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,Marcus Hager,Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Suzanne Plesman,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Eun-jung Chang,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Paul Gaudoin,Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,Pablo Pol Amat,Men,ESP,Spain,M,Silver
Atlanta,1996,Hockey,Hockey,hockey,Eun-jung Cho,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Lisa Josephine Powell,Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,Jae Sook You,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Myung-ok Kim,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Stephan Veen,Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,Ji-young Lee,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,Ellen Kuipers,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Judo,Judo,48 - 52kg (half-lightweight),Marie-claire Restoux,Women,FRA,France,W,Gold
Atlanta,1996,Judo,Judo,66 - 72kg (half-heavyweight),Diadenis Luna Castellano,Women,CUB,Cuba,W,Bronze
Atlanta,1996,Judo,Judo,- 48kg (extra-lightweight),Sun Hui Kye,Women,PRK,"Korea, North",W,Gold
Atlanta,1996,Judo,Judo,90 - 100kg (half-heavyweight),Min-soo Kim,Men,KOR,"Korea, South",M,Silver
Atlanta,1996,Judo,Judo,66 - 72kg (half-heavyweight),Ylenia Scapin,Women,ITA,Italy,W,Bronze
Atlanta,1996,Judo,Judo,48 - 52kg (half-lightweight),Sook-hee Hyun,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Judo,Judo,+ 72kg (heavyweight),Estela Rodriguez Villanueva,Women,CUB,Cuba,W,Silver
Atlanta,1996,Judo,Judo,66 - 72kg (half-heavyweight),Ulla Werbrouck,Women,BEL,Belgium,W,Gold
Atlanta,1996,Judo,Judo,73 - 81kg (half-middleweight),In-chul Cho,Men,KOR,"Korea, South",M,Bronze
Atlanta,1996,Judo,Judo,61 - 66kg (middleweight),Aneta Szczepanska,Women,POL,Poland,W,Silver
Atlanta,1996,Judo,Judo,60 - 66kg (half-lightweight),Israel Hernandez Plana,Men,CUB,Cuba,M,Bronze
Atlanta,1996,Judo,Judo,52 - 56kg (lightweight),Marisabel Lomba,Women,BEL,Belgium,W,Bronze
Atlanta,1996,Judo,Judo,66 - 73kg (lightweight),Kenzo Nakamura,Men,JPN,Japan,M,Gold
Atlanta,1996,Judo,Judo,56 - 61kg (half-middleweight),Yuko Emoto,Women,JPN,Japan,W,Gold
Atlanta,1996,Judo,Judo,56 - 61kg (half-middleweight),Jenny Gal,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Judo,Judo,- 48kg (extra-lightweight),Yolanda Soler,Women,ESP,Spain,W,Bronze
Atlanta,1996,Judo,Judo,+ 72kg (heavyweight),Johanna Hagn,Women,GER,Germany,W,Bronze
Atlanta,1996,Judo,Judo,- 60 kg,Dorjpalam Narmandakh,Men,MGL,Mongolia,M,Bronze
Atlanta,1996,Judo,Judo,+ 100kg (heavyweight),Harry Van Barneveld,Men,BEL,Belgium,M,Bronze
Atlanta,1996,Judo,Judo,60 - 66kg (half-lightweight),Yukimasa Nakamura,Men,JPN,Japan,M,Silver
Atlanta,1996,Judo,Judo,60 - 66kg (half-lightweight),Udo Quellmalz,Men,GER,Germany,M,Gold
Atlanta,1996,Judo,Judo,66 - 73kg (lightweight),Dae-sung Kwak,Men,KOR,"Korea, South",M,Silver
Atlanta,1996,Judo,Judo,+ 72kg (heavyweight),Christine Cicot,Women,FRA,France,W,Bronze
Atlanta,1996,Judo,Judo,52 - 56kg (lightweight),Isabel Fernandez,Women,ESP,Spain,W,Bronze
Atlanta,1996,Judo,Judo,61 - 66kg (middleweight),Min-sun Cho,Women,KOR,"Korea, South",W,Gold
Atlanta,1996,Judo,Judo,- 60 kg,Tadahiro Nomura,Men,JPN,Japan,M,Gold
Atlanta,1996,Judo,Judo,61 - 66kg (middleweight),Claudia Zwiers,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Judo,Judo,81 - 90kg (middleweight),Marko Spittka,Men,GER,Germany,M,Bronze
Atlanta,1996,Judo,Judo,+ 72kg (heavyweight),Fuming Sun,Women,CHN,China,W,Gold
Atlanta,1996,Judo,Judo,- 60 kg,Girolamo Giovinazzo,Men,ITA,Italy,M,Silver
Atlanta,1996,Judo,Judo,73 - 81kg (half-middleweight),Toshihiko Koga,Men,JPN,Japan,M,Silver
Atlanta,1996,Judo,Judo,73 - 81kg (half-middleweight),Soso Liparteliani,Men,GEO,Georgia,M,Bronze
Atlanta,1996,Judo,Judo,- 60 kg,Richard Trautmann,Men,GER,Germany,M,Bronze
Atlanta,1996,Judo,Judo,66 - 73kg (lightweight),Christophe Gagliano,Men,FRA,France,M,Bronze
Atlanta,1996,Judo,Judo,- 48kg (extra-lightweight),Ryoko Tani,Women,JPN,Japan,W,Silver
Atlanta,1996,Judo,Judo,73 - 81kg (half-middleweight),Djamel Bouras,Men,FRA,France,M,Gold
Atlanta,1996,Judo,Judo,48 - 52kg (half-lightweight),Legna Verdecia,Women,CUB,Cuba,W,Bronze
Atlanta,1996,Judo,Judo,90 - 100kg (half-heavyweight),Stephane Traineau,Men,FRA,France,M,Bronze
Atlanta,1996,Judo,Judo,48 - 52kg (half-lightweight),Noriko Narazaki,Women,JPN,Japan,W,Bronze
Atlanta,1996,Judo,Judo,+ 100kg (heavyweight),Ernesto Perez Lobo,Men,ESP,Spain,M,Silver
Atlanta,1996,Judo,Judo,+ 100kg (heavyweight),Frank Moeller,Men,GER,Germany,M,Bronze
Atlanta,1996,Judo,Judo,60 - 66kg (half-lightweight),Henrique Guimaraes,Men,BRA,Brazil,M,Bronze
Atlanta,1996,Judo,Judo,66 - 72kg (half-heavyweight),Yoko Tanabe,Women,JPN,Japan,W,Silver
Atlanta,1996,Judo,Judo,81 - 90kg (middleweight),Armen Bagdasarov,Men,UZB,Uzbekistan,M,Silver
Atlanta,1996,Judo,Judo,81 - 90kg (middleweight),Ki-young Jeon,Men,KOR,"Korea, South",M,Gold
Atlanta,1996,Judo,Judo,- 48kg (extra-lightweight),Amarilys Savon,Women,CUB,Cuba,W,Bronze
Atlanta,1996,Judo,Judo,56 - 61kg (half-middleweight),Gella Vandecaveye,Women,BEL,Belgium,W,Silver
Atlanta,1996,Judo,Judo,61 - 66kg (middleweight),Xianbo Wang,Women,CHN,China,W,Bronze
Atlanta,1996,Judo,Judo,56 - 61kg (half-middleweight),Sung-sook Jung,Women,KOR,"Korea, South",W,Bronze
Atlanta,1996,Judo,Judo,+ 100kg (heavyweight),David Douillet,Men,FRA,France,M,Gold
Atlanta,1996,Judo,Judo,66 - 73kg (lightweight),James Pedro,Men,USA,United States,M,Bronze
Atlanta,1996,Judo,Judo,90 - 100kg (half-heavyweight),Pawel Nastula,Men,POL,Poland,M,Gold
Atlanta,1996,Judo,Judo,90 - 100kg (half-heavyweight),Aurelio Miguel Fernandez,Men,BRA,Brazil,M,Bronze
Atlanta,1996,Judo,Judo,52 - 56kg (lightweight),Driulys Gonzalez,Women,CUB,Cuba,W,Gold
Atlanta,1996,Judo,Judo,81 - 90kg (middleweight),Mark Huizinga,Men,NED,Netherlands,M,Bronze
Atlanta,1996,Judo,Judo,52 - 56kg (lightweight),Sun Yong Jung,Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Modern Pentathlon,Modern Pentath.,Individual competition,Alexander Parygin,Men,KAZ,Kazakhstan,M,Gold
Atlanta,1996,Modern Pentathlon,Modern Pentath.,Individual competition,Edouard Zenovka,Men,RUS,Russia,M,Silver
Atlanta,1996,Modern Pentathlon,Modern Pentath.,Individual competition,Janos Martinek,Men,HUN,Hungary,M,Bronze
Atlanta,1996,Rowing,Rowing,single sculls (1x),Thomas Lange,Men,GER,Germany,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Markus Gier,Men,SUI,Switzerland,M,Gold
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Drew Ginn,Men,AUS,Australia,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Marc Weber,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Yelena Mikulich,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,single sculls (1x),Derek Porter,Men,CAN,Canada,M,Silver
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Pepijn Aardewijn,Men,NED,Netherlands,M,Silver
Atlanta,1996,Rowing,Rowing,single sculls (1x),Trine Hansen,Women,DEN,Denmark,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Elena Georgescu,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Virginia Lee,Women,AUS,Australia,W,Bronze
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Tim Young,Men,USA,United States,M,Silver
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),William Carlucci,Men,USA,United States,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Dave Boyes,Men,CAN,Canada,M,Silver
Atlanta,1996,Rowing,Rowing,single sculls (1x),Silken Suzette Laumann,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Eeke Van Nes,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Mike Mckay,Men,AUS,Australia,M,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Andre Willms,Men,GER,Germany,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Ulrich Viefers,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Diana Miftakhutdinova,Women,UKR,Ukraine,W,Silver
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),James Tomkins,Men,AUS,Australia,M,Gold
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Gilles Bosquet,Men,FRA,France,M,Silver
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Jeffrey Lay,Men,CAN,Canada,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Jeroen Duyster,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Andrey Glukhov,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Diane O'grady,Women,CAN,Canada,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Anton Chermashentsev,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Anca Tanase,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Brian Jamieson,Men,USA,United States,M,Silver
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Rupert John Obholzer,Men,GBR,United Kingdom,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Anthony Edwards,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,single sculls (1x),Ekaterina Karsten,Women,BLR,Belarus,W,Gold
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Daniel Fauche,Men,FRA,France,M,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Eric Mueller,Men,USA,United States,M,Silver
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Kate Elizabeth Slatter,Women,AUS,Australia,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Natalia Stasyuk,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,double sculls (2x),Samuel Barathay,Men,FRA,France,M,Bronze
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Katrin Rutschow,Women,GER,Germany,W,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Kathleen Heddle,Women,CAN,Canada,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Heather Mcdermid,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Mianying Cao,Women,CHN,China,W,Silver
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Bruce Hick,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Veronica Cochelea,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Rebecca Joyce,Women,AUS,Australia,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Doina Ignat,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,double sculls (2x),Davide Tizzano,Men,ITA,Italy,M,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Olena Ronzhina,Women,UKR,Ukraine,W,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Niels Van Der Zwan,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,coxless pair (2-),Michel Andrieux,Men,FRA,France,M,Bronze
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Stephan Volkert,Men,GER,Germany,M,Gold
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Nicholas Green,Men,AUS,Australia,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Thorsten Streppelhoff,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Mark Kleinschmidt,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Lesley Allison Thompson,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Kerstin Köppen,Women,GER,Germany,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Diederik Simon,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,single sculls (1x),Xeno Mueller,Men,SUI,Switzerland,M,Gold
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Camelia Macoviciuc,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Inna Frolova,Women,UKR,Ukraine,W,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Kathleen Heddle,Women,CAN,Canada,W,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Janusz Hooker,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Vladimir Volodenkov,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Dmitriy Rozinkevich,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Peter Thiede,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Lindsay Burns,Women,USA,United States,W,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Aleksandr Lukyanov,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Natalya Lavrinenko,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Olivier Moncelet,Men,FRA,France,M,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Kathrin Boron,Women,GER,Germany,W,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Marnie Elizabeth Mcbean,Women,CAN,Canada,W,Bronze
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Tim James Foster,Men,GBR,United Kingdom,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Alison Korn,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Laryssa Biesenthal,Women,CAN,Canada,W,Bronze
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),David Collins,Men,USA,United States,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Eskild Balschmidt Ebbesen,Men,DEN,Denmark,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Roland Baar,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Sergeij Matveyev,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,double sculls (2x),Frederic Kowal,Men,FRA,France,M,Bronze
Atlanta,1996,Rowing,Rowing,double sculls (2x),Agostino Abbagnale,Men,ITA,Italy,M,Gold
Atlanta,1996,Rowing,Rowing,coxless pair (2-),Robert Geoffrey Scott,Men,AUS,Australia,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Nikolay Aksyonov,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Detlef Kirchhoff,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Andre Steiner,Men,GER,Germany,M,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Boden Joseph Hanson,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Valentina Skrabatun,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,coxless pair (2-),David Weightman,Men,AUS,Australia,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Natalya Volchek,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Aleksandra Pankina,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Constanta Burcica,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Pavel Melnikov,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Roman Monchenko,Men,RUS,Russia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Maria Maunder,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Michael Gier,Men,SUI,Switzerland,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Elisabeta Lipa,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Tosha Tsang,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Kjetil Undset,Men,NOR,Norway,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Liliana Gafencu,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Jeff Pfaendtner,Men,USA,United States,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Teresa Z. Bell,Women,USA,United States,W,Silver
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Helene Cortin,Women,FRA,France,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Marioara Popescu,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Michiel Bartman,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,double sculls (2x),Marnie Elizabeth Mcbean,Women,CAN,Canada,W,Gold
Atlanta,1996,Rowing,Rowing,lightweight double sculls (2x),Maarten Van Der Linden,Men,NED,Netherlands,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Niels Van Steenis,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Victor Feddersen,Men,DEN,Denmark,M,Gold
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Marc Schneider,Men,USA,United States,M,Bronze
Atlanta,1996,Rowing,Rowing,coxless pair (2-),Matthew Pinsent,Men,GBR,United Kingdom,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Tamara Davydenko,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Andreas Hajek,Men,GER,Germany,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Anna Van Der Kamp,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Marina Znak,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Christine Gosse,Women,FRA,France,W,Bronze
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Karen Kraft,Women,USA,United States,W,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Ronald Snook,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Yaroslava Pavlovich,Women,BLR,Belarus,W,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Ronald Florijn,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Theresa Luke,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,coxless pair (2-),Jean Christophe Rolland,Men,FRA,France,M,Bronze
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Gavin Hassett,Men,CAN,Canada,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Ioana Olteanu,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Doina Spircu,Women,ROU,Romania,W,Gold
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Brian Peaker,Men,CAN,Canada,M,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Xiuyun Zhang,Women,CHN,China,W,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Svetlana Maziy,Women,UKR,Ukraine,W,Silver
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Megan Leanne Still,Women,AUS,Australia,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Koos Maasdijk,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Nico Rienks,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Thomas Poulsen,Men,DEN,Denmark,M,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Frank Joerg Richter,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,lightweight coxless four (4-),Niels Henriksen,Men,DEN,Denmark,M,Gold
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Bertrand Vecten,Men,FRA,France,M,Silver
Atlanta,1996,Rowing,Rowing,double sculls (2x),Irene Eijs,Women,NED,Netherlands,W,Bronze
Atlanta,1996,Rowing,Rowing,coxless pair (2-),Steven Redgrave,Men,GBR,United Kingdom,M,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Jana Sorgers,Women,GER,Germany,W,Gold
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Jessica Monroe,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Jason Gailes,Men,USA,United States,M,Silver
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Jonathan William Searle,Men,GBR,United Kingdom,M,Bronze
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Hendrik Jan Zwolle,Men,NED,Netherlands,M,Gold
Atlanta,1996,Rowing,Rowing,quadruple sculls without coxswain (4x),Duncan Free,Men,AUS,Australia,M,Bronze
Atlanta,1996,Rowing,Rowing,four without coxswain (4-),Gregory Mark Pascol Searle,Men,GBR,United Kingdom,M,Bronze
Atlanta,1996,Rowing,Rowing,double sculls (2x),Steffen Stoerseth,Men,NOR,Norway,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Wolfram Huhn,Men,GER,Germany,M,Silver
Atlanta,1996,Rowing,Rowing,eight with coxswain (8+),Emma Robinson,Women,CAN,Canada,W,Silver
Atlanta,1996,Rowing,Rowing,pair without coxswain (2-),Missy Schwen,Women,USA,United States,W,Silver
Atlanta,1996,Sailing,Sailing,fleet/match race keelboat open (Soling),Jim Barton,Men,USA,United States,X,Bronze
Atlanta,1996,Sailing,Sailing,fleet/match race keelboat open (Soling),Gueorgi Shayduko,Men,RUS,Russia,X,Silver
Atlanta,1996,Sailing,Sailing,board (Mistral),Lai Shan Lee,Women,HKG,Hong Kong*,W,Gold
Atlanta,1996,Sailing,Sailing,fleet/match race keelboat open (Soling),Kent Massey,Men,USA,United States,X,Bronze
Atlanta,1996,Sailing,Sailing,470 - Two Person Dinghy,Yurie Alicia Kinoshita,Women,JPN,Japan,W,Silver
Atlanta,1996,Sailing,Sailing,470 - Two Person Dinghy,Theresa Zabell,Women,ESP,Spain,W,Gold
Atlanta,1996,Sailing,Sailing,two-person keelboat open (Star),Colin Beashel,Men,AUS,Australia,X,Bronze
Atlanta,1996,Sailing,Sailing,board (Mistral),Gal Fridman,Men,ISR,Israel,M,Bronze
Atlanta,1996,Sailing,Sailing,board (Mistral),Barbara Kendall,Women,NZL,New Zealand,W,Silver
Atlanta,1996,Sailing,Sailing,board (Mistral),Nikolaos Kaklamanakis,Men,GRE,Greece,M,Gold
Atlanta,1996,Sailing,Sailing,Tornado - Multihull,Jose Luis Ballester Tultesa,Men,ESP,Spain,X,Gold
Atlanta,1996,Sailing,Sailing,single-handed dinghy (Europe),Kristine Roug,Women,DEN,Denmark,W,Gold
